source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review,final_tier,decision_source,CEEB_final
0800047,Aspen High School,CO,ASPEN,060060,Aspen High School,ASPEN,100,100,t,auto_accept,f,accept,original_auto_accept,060060
0800858,Aspen Valley High School,CO,COLORADO SPRINGS,060060,Aspen High School,ASPEN,100,82.92682926829268,f,review,t,reject,rule_diff_city_no_subset,
0806548,Astravo Online Academy High School,CO,BYERS,060380,Online High School,DENVER,100,69.23076923076923,f,review,t,reject,rule_diff_city_weak_name,
0806425,Atlas Preparatory High School,CO,COLORADO SPRINGS,060132,Boulder Preparatory Charter High School,BOULDER,88.46153846153847,76.47058823529412,f,review,t,reject,rule_diff_city_no_subset,
0801894,AUL Denver,CO,DENVER,060443,Denver School Of The Arts,DENVER,75,45.714285714285715,t,reject,f,reject,original_reject,
0806858,Aurora Science & Tech High School,CO,AURORA,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,48,f,reject,f,reject,original_reject,
0800082,Aurora West College Preparatory Academy,CO,AURORA,060048,aurora west coll prep academy,AURORA,85.29411764705883,85.29411764705883,t,review,t,accept,rule_symmetric_tokens_same_city,060048
0800584,Basalt High School,CO,BASALT,060080,Basalt High School,BASALT,100,100,t,auto_accept,f,accept,original_auto_accept,060080
0800461,Battle Mountain High School,CO,EDWARDS,061010,Battle Mountain High School,MINTURN,100,100,f,auto_accept,f,accept,original_auto_accept,061010
0800090,Bayfield High School,CO,BAYFIELD,060085,Bayfield High School,BAYFIELD,100,100,t,auto_accept,f,accept,original_auto_accept,060085
0800697,Bear Creek High School,CO,LAKEWOOD,061043,Bear Creek High School,LAKEWOOD,100,100,t,auto_accept,f,accept,original_auto_accept,061043
0800092,Bennett High School,CO,BENNETT,060090,Bennett Senior High School,BENNETT,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,060090
0800927,Berthoud High School,CO,BERTHOUD,060095,Berthoud High School,BERTHOUD,100,100,t,auto_accept,f,accept,original_auto_accept,060095
0806742,Betty K Marler Youth Services Center,CO,DENVER,060235,Center High School,CENTER,50,40.74074074074075,f,reject,f,reject,original_reject,
0806855,Black Canyon High School,CO,MONTROSE,060748,Rock Canyon High School,LITTLETON,89.36170212765957,76.59574468085107,f,review,t,reject,rule_diff_city_no_subset,
0800101,Boulder High School,CO,BOULDER,060115,Boulder High School,BOULDER,100,100,t,auto_accept,f,accept,original_auto_accept,060115
0801631,Boulder Prep Charter High School,CO,BOULDER,060115,Boulder High School,BOULDER,100,74.50980392156863,t,review,t,accept,rule_same_city_superset,060115
0801907,Brady Exploration School,CO,LAKEWOOD,060901,brady exploration,LAKEWOOD,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,060901
0801596,Bridges,CO,CARBONDALE,060661,Bridges Program,GLENWOOD SPRINGS,100,63.63636363636363,f,reject,f,reject,original_reject,
0800143,Briggsdale Undivided High School,CO,BRIGGSDALE,060140,Briggsdale High School,BRIGGSDALE,100,81.4814814814815,t,auto_accept,f,accept,original_auto_accept,060140
0800144,Brighton High School,CO,BRIGHTON,060145,Brighton High School,BRIGHTON,100,100,t,auto_accept,f,accept,original_auto_accept,060145
0800103,Broomfield High School,CO,BROOMFIELD,060148,Broomfield High School,BROOMFIELD,100,100,t,auto_accept,f,accept,original_auto_accept,060148
0801869,Bruce Randolph School,CO,DENVER,060374,bruce randolph school,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060374
0800154,Brush High School,CO,BRUSH,060150,Brush High School,BRUSH,100,100,t,auto_accept,f,accept,original_auto_accept,060150
0800157,Buena Vista High School,CO,BUENA VISTA,060155,Buena Vista High School,BUENA VISTA,100,100,t,auto_accept,f,accept,original_auto_accept,060155
0800162,Burlington High School,CO,BURLINGTON,060160,Burlington High School,BURLINGTON,100,100,t,auto_accept,f,accept,original_auto_accept,060160
0800164,Byers Junior-Senior High School,CO,BYERS,060165,Byers High School,BYERS,100,70.83333333333333,t,review,t,accept,rule_same_city_superset,060165
0800984,Byron Syring Delta Center,CO,MONTE VISTA,061013,Byron Syring Delta Center,MONTE VISTA,100,100,t,auto_accept,f,accept,original_auto_accept,061013
0800168,Calhan Secondary School,CO,CALHAN,060677,Compass Secondary Montessori Charter School,WHEAT RIDGE,82.05128205128204,63.63636363636363,f,reject,f,reject,original_reject,
0801147,Caliche Junior-Senior High School,CO,ILIFF,060805,Caliche Junior-Senior High School,ILIFF,100,100,t,auto_accept,f,accept,original_auto_accept,060805
0800170,Campo Undivided High School,CO,CAMPO,060185,Campo Undivided High School,CAMPO,100,100,t,auto_accept,f,accept,original_auto_accept,060185
0800172,Canon City High School,CO,CANON CITY,060200,Canon City Senior High School,CANON CITY,100,86.27450980392157,t,auto_accept,f,accept,original_auto_accept,060200
0800322,Career Education Center Early College,CO,DENVER,060411,Fred N Thomas Career Education Center,DENVER,76.66666666666667,62.16216216216216,t,reject,f,reject,original_reject,
0806535,Career Readiness Academy,CO,COLORADO SPRINGS,060503,prep academy,DENVER,73.6842105263158,55.55555555555556,f,reject,f,reject,original_reject,
0801918,Castle View High School,CO,CASTLE ROCK,060193,castle view high school,CASTLE ROCK,100,100,t,auto_accept,f,accept,original_auto_accept,060193
0801335,Cedaredge High School,CO,CEDAREDGE,060230,Cedaredge High School,CEDAREDGE,100,100,t,auto_accept,f,accept,original_auto_accept,060230
0800843,Centauri High School,CO,LA JARA,060875,Centauri High School,LA JARA,100,100,t,auto_accept,f,accept,original_auto_accept,060875
0800107,Centaurus High School,CO,LAFAYETTE,060865,Centaurus High School,LAFAYETTE,100,100,t,auto_accept,f,accept,original_auto_accept,060865
0806526,Centennial BOCES High School,CO,GREELEY,060584,Centennial High School,FORT COLLINS,100,88,f,auto_accept,f,accept,original_auto_accept,060584
0800517,Centennial High School,CO,FORT COLLINS,060584,Centennial High School,FORT COLLINS,100,100,t,auto_accept,f,accept,original_auto_accept,060584
0801035,Centennial High School,CO,PUEBLO,060584,Centennial High School,FORT COLLINS,100,100,f,auto_accept,f,accept,original_auto_accept,060584
0800179,Center High School,CO,CENTER,060235,Center High School,CENTER,100,100,t,auto_accept,f,accept,original_auto_accept,060235
0806513,Center Virtual Academy,CO,CENTER,060503,prep academy,DENVER,73.6842105263158,52.94117647058824,f,reject,f,reject,original_reject,
0800600,Central High School,CO,GRAND JUNCTION,060070,Aurora Central High School,AURORA,100,84.44444444444444,f,review,t,reject,rule_diff_city_no_subset,
0801037,Central High School,CO,PUEBLO,060070,Aurora Central High School,AURORA,100,84.44444444444444,f,review,t,reject,rule_diff_city_no_subset,
0806155,Chaffee County High School,CO,BUENA VISTA,060162,Chaffee County High School,BUENA VISTA,100,100,t,auto_accept,f,accept,original_auto_accept,060162
0801578,Chaparral High School,CO,PARKER,061152,Chaparral High School,PARKER,100,100,t,auto_accept,f,accept,original_auto_accept,061152
0801383,Chatfield High School,CO,LITTLETON,060926,Chatfield Senior High School,LITTLETON,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,060926
0801951,Cherokee Trail High School,CO,AURORA,060086,Cherokee Trail High School,AURORA,100,100,t,auto_accept,f,accept,original_auto_accept,060086
0806791,Cherry Creek Elevation,CO,CENTENNIAL,060515,Cherry Creek High Shool,ENGLEWOOD,70.58823529411765,66.66666666666667,f,reject,f,reject,original_reject,
0800186,Cherry Creek High School,CO,GREENWOOD VILLAGE,060515,Cherry Creek High Shool,ENGLEWOOD,97.87234042553192,97.87234042553192,f,auto_accept,f,accept,original_auto_accept,060515
0800211,Cheyenne Mountain High School,CO,COLORADO SPRINGS,060268,Cheyenne Mountain High School,COLORADO SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060268
0800215,Cheyenne Wells Junior/High School,CO,CHEYENNE WELLS,060250,Cheyenne Wells High School,CHEYENNE WELLS,100,88.13559322033898,t,auto_accept,f,accept,original_auto_accept,060250
0801589,CIVA Charter Academy,CO,COLORADO SPRINGS,060161,Jefferson Charter Academy Senior High School,BROOMFIELD,85.71428571428571,56.25,f,reject,f,reject,original_reject,
0806829,CIVICA Colorado,CO,MILLIKEN,060393,colorado academy,DENVER,70.96774193548387,70.96774193548387,f,reject,f,reject,original_reject,
0800217,Clear Creek High School,CO,EVERGREEN,060785,Clear Creek High School,EVERGREEN,100,100,t,auto_accept,f,accept,original_auto_accept,060785
0806802,Cloud City High School,CO,LEADVILLE,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,64.86486486486487,f,reject,f,reject,original_reject,
0801906,Coal Ridge High School,CO,NEW CASTLE,061069,coal ridge high school,NEW CASTLE,100,100,t,auto_accept,f,accept,original_auto_accept,061069
0806710,Colorado Early Colleges Aurora,CO,AURORA,061157,colorado early colleges dougla,PARKER,86.79245283018868,76.66666666666666,f,review,t,reject,rule_diff_city_no_subset,
0806310,Colorado Early Colleges Colorado Springs,CO,COLORADO SPRINGS,061157,colorado early colleges dougla,PARKER,86.79245283018868,77.14285714285715,f,review,t,reject,rule_diff_city_no_subset,
0806634,Colorado Early Colleges Douglas County,CO,ENGLEWOOD,061157,colorado early colleges dougla,PARKER,88.23529411764706,88.23529411764706,f,review,t,reject,rule_diff_city_no_subset,
0806542,Colorado Early Colleges Fort Collins,CO,FORT COLLINS,061157,colorado early colleges dougla,PARKER,86.79245283018868,69.6969696969697,f,review,t,reject,rule_diff_city_weak_name,
0806867,Colorado Early Colleges Online Campus,CO,ENGLEWOOD,061157,colorado early colleges dougla,PARKER,86.79245283018868,68.65671641791045,f,review,t,reject,rule_diff_city_weak_name,
0806779,Colorado Early Colleges Windsor,CO,WINDSOR,061157,colorado early colleges dougla,PARKER,86.79245283018868,75.40983606557377,f,review,t,reject,rule_diff_city_no_subset,
0801862,Colorado High School Charter,CO,DENVER,060389,Colorado High School,DENVER,100,83.33333333333334,t,auto_accept,f,accept,original_auto_accept,060389
0806735,Colorado High School Charter - GES,CO,DENVER,060389,Colorado High School,DENVER,100,76.92307692307692,t,review,t,accept,rule_same_city_superset,060389
0806605,Colorado Online High School,CO,BYERS,060389,Colorado High School,DENVER,100,85.1063829787234,f,auto_accept,f,accept,original_auto_accept,060389
0806600,Colorado Preparatory Academy High School,CO,WESTMINSTER,060389,Colorado High School,DENVER,100,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
0801944,Colorado Virtual Academy High School,CO,BYERS,060389,Colorado High School,DENVER,100,71.42857142857143,f,review,t,reject,rule_diff_city_weak_name,
0801310,Colorado's Finest High School of Choice,CO,ENGLEWOOD,060389,Colorado High School,DENVER,100,67.79661016949152,f,review,t,reject,rule_diff_city_weak_name,
0800707,Columbine High School,CO,LITTLETON,060927,Columbine High School,LITTLETON,100,100,t,auto_accept,f,accept,original_auto_accept,060927
0801299,Community Prep Charter School,CO,COLORADO SPRINGS,060467,Ace Community Challenge Charter School,DENVER,90.56603773584905,71.64179104477613,f,review,t,reject,rule_diff_city_weak_name,
0806762,Compass Community Collaborative School,CO,FORT COLLINS,060894,Lake City Community School,LAKE CITY,76.19047619047619,65.625,f,reject,f,reject,original_reject,
0806583,Compassion Road Academy,CO,DENVER,060945,campion academy,LOVELAND,73.6842105263158,73.6842105263158,f,reject,f,reject,original_reject,
0801542,Conifer Senior High School,CO,CONIFER,060311,Conifer High School,CONIFER,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,060311
0800380,Contemporary Learning Academy,CO,DENVER,060408,Contemporary Learning Academy High School,DENVER,100,82.85714285714285,t,auto_accept,f,accept,original_auto_accept,060408
0800228,Coronado High School,CO,COLORADO SPRINGS,060273,Coronado High School,COLORADO SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060273
0800277,Cotopaxi Junior-Senior High School,CO,COTOPAXI,060310,Cotopaxi High School,COTOPAXI,100,74.07407407407408,t,review,t,accept,rule_same_city_superset,060310
0800655,Crested Butte Secondary School,CO,CRESTED BUTTE,060329,Crested Butte Community School,CRESTED BUTTE,83.33333333333333,66.66666666666667,t,review,t,accept,llm_claude_fable_5,060329
0800281,Cripple Creek-Victor Junior-Senior High School,CO,CRIPPLE CREEK,060335,Cripple Creek-Victor Junior-Senior High School,CRIPPLE CREEK,100,100,t,auto_accept,f,accept,original_auto_accept,060335
0800282,Crowley County Junior and Senior High School,CO,ORDWAY,061103,Crowley County High School,ORDWAY,100,74.28571428571429,t,review,t,accept,rule_same_city_superset,061103
0801225,Custer County High School,CO,WESTCLIFFE,061435,Custer County High School,WESTCLIFFE,100,100,t,auto_accept,f,accept,original_auto_accept,061435
0800964,D'Evelyn Junior/Senior High School,CO,DENVER,060755,Holly Junior-Senior High School,HOLLY,89.28571428571429,76.92307692307692,f,review,t,reject,rule_diff_city_no_subset,
0801543,Dakota Ridge Senior High School,CO,LITTLETON,060923,Dakota Ridge High School,LITTLETON,100,87.27272727272728,t,auto_accept,f,accept,original_auto_accept,060923
0806218,Daniel C Oakes High School--Castle Rock,CO,CASTLE ROCK,060224,Daniel C Oakes High School-Castle Rock,CASTLE ROCK,100,100,t,auto_accept,f,accept,original_auto_accept,060224
0800288,Deer Trail Junior-Senior High School,CO,DEER TRAIL,060355,Deer Trail High School,DEER TRAIL,100,75.86206896551724,t,review,t,accept,rule_same_city_superset,060355
0800290,Del Norte High Jr./Sr. High School,CO,DEL NORTE,060360,Del Norte High School,DEL NORTE,100,79.24528301886792,t,review,t,accept,rule_same_city_superset,060360
0806731,Delta High School,CO,DENVER,060365,Delta Senior High School,DELTA,100,82.92682926829268,f,review,t,reject,rule_diff_city_no_subset,
0800297,Delta High School,CO,DELTA,060365,Delta Senior High School,DELTA,100,82.92682926829268,t,auto_accept,f,accept,original_auto_accept,060365
0806516,Denver Center for 21st-Century Learning at Wyman,CO,DENVER,060713,Trademark Learning Center,GREELEY,75,49.31506849315068,f,reject,f,reject,original_reject,
0801917,Denver Center for International Studies,CO,DENVER,060362,denver center intl studies,DENVER,89.36170212765957,80,t,auto_accept,f,accept,original_auto_accept,060362
0806443,Denver Justice High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,63.41463414634146,f,reject,f,reject,original_reject,
0806568,Denver Montessori Junior/Senior High School,CO,DENVER,060755,Holly Junior-Senior High School,HOLLY,89.28571428571429,67.56756756756756,f,review,t,reject,rule_diff_city_weak_name,
0801955,Denver Online,CO,DENVER,060443,Denver School Of The Arts,DENVER,63.1578947368421,52.63157894736843,t,reject,f,reject,original_reject,
0806640,Denver School of Innovation and Sustainable Design,CO,DENVER,060530,kent denver school,ENGLEWOOD,83.87096774193549,50,f,reject,f,reject,original_reject,
0801574,Denver School of the Arts,CO,DENVER,060443,Denver School Of The Arts,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060443
0801905,Discovery Canyon Campus High School,CO,COLORADO SPRINGS,060253,Discovery High School,COLORADO SPRINGS,100,75,t,review,t,accept,rule_same_city_superset,060253
0800051,Discovery High School,CO,COLORADO SPRINGS,060253,Discovery High School,COLORADO SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060253
0800268,Doherty High School,CO,COLORADO SPRINGS,060296,Thomas B Doherty High School,COLORADO SPRINGS,100,80.85106382978724,t,auto_accept,f,accept,original_auto_accept,060296
0800432,Dolores High School,CO,DOLORES,060465,Dolores Senior High School,DOLORES,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,060465
0800440,Douglas County High School,CO,CASTLE ROCK,060225,Douglas County High School,CASTLE ROCK,100,100,t,auto_accept,f,accept,original_auto_accept,060225
0800429,Dove Creek High School,CO,DOVE CREEK,060470,Dove Creek High School,DOVE CREEK,100,100,t,auto_accept,f,accept,original_auto_accept,060470
0801406,Dr. Martin Luther King Jr. Early College,CO,DENVER,060484,martin l king jr early college,DENVER,96.55172413793103,88.23529411764706,t,auto_accept,f,accept,original_auto_accept,060484
0806684,DSST: Cedar High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,64.86486486486487,f,reject,f,reject,original_reject,
0806636,DSST: Cole High School,CO,DENVER,060604,dsst stapleton hs,DENVER,86.48648648648648,68.08510638297872,t,review,t,reject,llm_claude_fable_5,
0806658,DSST: College View High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,54.54545454545454,f,reject,f,reject,original_reject,
0806730,DSST: Conservatory Green High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,48,f,reject,f,reject,original_reject,
0806822,DSST: Elevate Northeast High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,57.14285714285714,f,reject,f,reject,original_reject,
0806450,DSST: Green Valley Ranch High School,CO,DENVER,061180,Valley High School,GILCREST,100,67.9245283018868,f,review,t,reject,rule_diff_city_weak_name,
0801833,DSST: Montview High School,CO,DENVER,060696,R-5 High School,GRAND JUNCTION,84.61538461538461,65,f,review,t,reject,rule_diff_city_weak_name,
0806597,Durango Big Picture High School,CO,DURANGO,060475,Durango High School,DURANGO,100,76,t,review,t,accept,rule_same_city_superset,060475
0800448,Durango High School,CO,DURANGO,060475,Durango High School,DURANGO,100,100,t,auto_accept,f,accept,original_auto_accept,060475
0800459,Eads High School,CO,EADS,060480,Eads High School,EADS,100,100,t,auto_accept,f,accept,original_auto_accept,060480
0801527,Eagle Academy,CO,LONE TREE,060744,Eagle Academy,HIGHLANDS RANCH,100,100,f,auto_accept,f,accept,original_auto_accept,060744
0806474,Eagle Ridge Academy,CO,BRIGHTON,060744,Eagle Academy,HIGHLANDS RANCH,100,81.25,f,review,t,reject,rule_diff_city_no_subset,
0800463,Eagle Valley High School,CO,GYPSUM,061180,Valley High School,GILCREST,100,85.71428571428572,f,auto_accept,f,accept,original_auto_accept,061180
0806156,Eaglecrest High School,CO,CENTENNIAL,060066,Eaglecrest High School,CENTENNIAL,100,100,t,auto_accept,f,accept,original_auto_accept,060066
0806657,Early College Academy,CO,GREELEY,060501,collegiate prep academy,DENVER,77.27272727272728,77.27272727272727,f,reject,f,reject,original_reject,
0801040,East High School,CO,PUEBLO,060400,East High School,DENVER,100,100,f,auto_accept,f,accept,original_auto_accept,060400
0800338,East High School,CO,DENVER,060400,East High School,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060400
0801841,Eastlake High School of Colorado Springs,CO,COLORADO SPRINGS,060389,Colorado High School,DENVER,100,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
0800476,Eaton High School,CO,EATON,060490,Eaton High School,EATON,100,100,t,auto_accept,f,accept,original_auto_accept,060490
0806372,eDCSD,CO,ENGLEWOOD,060190,edcsd colorado cyber school,CASTLE ROCK,100,31.25,f,reject,f,reject,original_reject,
0801278,Edison Junior-Senior High School,CO,YODER,061495,Edison High School,YODER,100,72,t,review,t,accept,rule_same_city_superset,061495
0806648,Edison Prep,CO,YODER,060108,edison prep,YODER,100,100,t,auto_accept,f,accept,original_auto_accept,060108
0800481,Elbert Junior-Senior High School,CO,ELBERT,060505,Elbert High School,ELBERT,100,72,t,review,t,accept,rule_same_city_superset,060505
0800483,Elizabeth High School,CO,ELIZABETH,060510,Elizabeth High School,ELIZABETH,100,100,t,auto_accept,f,accept,original_auto_accept,060510
0800485,Ellicott Senior High School,CO,ELLICOTT,060175,Ellicott Senior High School,NONE,100,100,f,auto_accept,f,accept,original_auto_accept,060175
0800345,Emily Griffith High School,CO,DENVER,060405,Emily Griffith High School,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060405
0806649,Endeavor Academy,CO,CENTENNIAL,060503,prep academy,DENVER,73.6842105263158,64.28571428571428,f,reject,f,reject,original_reject,
0800491,Englewood High School,CO,ENGLEWOOD,060525,Englewood High School,ENGLEWOOD,100,100,t,auto_accept,f,accept,original_auto_accept,060525
0801889,Erie High School,CO,ERIE,060545,Erie High School,ERIE,100,100,t,auto_accept,f,accept,original_auto_accept,060545
0800500,Estes Park High School,CO,ESTES PARK,060550,Estes Park High School,ESTES PARK,100,100,t,auto_accept,f,accept,original_auto_accept,060550
0800719,Evergreen High School,CO,EVERGREEN,060560,Evergreen Senior High School,EVERGREEN,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,060560
0806599,Excel Academy,CO,DENVER,060744,Eagle Academy,HIGHLANDS RANCH,76.92307692307692,76.92307692307692,f,reject,f,reject,original_reject,
0800114,Fairview High School,CO,BOULDER,060118,Fairview High School,BOULDER,100,100,t,auto_accept,f,accept,original_auto_accept,060118
0800507,Falcon High School,CO,PEYTON,061167,Falcon High School,FALCON,100,100,f,auto_accept,f,accept,original_auto_accept,061167
0800512,Fleming High School,CO,FLEMING,060575,Fleming High School,FLEMING,100,100,t,auto_accept,f,accept,original_auto_accept,060575
0801575,Florence Crittenton High School,CO,DENVER,060444,Florence Crittenton High School,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060444
0800514,Florence Jr./Sr. High School,CO,FLORENCE,060580,Florence High School,FLORENCE,100,86.95652173913044,t,auto_accept,f,accept,original_auto_accept,060580
0800528,Fort Collins High School,CO,FORT COLLINS,060590,Fort Collins High School,FORT COLLINS,100,100,t,auto_accept,f,accept,original_auto_accept,060590
0800552,Fort Lupton High School,CO,FORT LUPTON,060605,Fort Lupton High School,FORT LUPTON,100,100,t,auto_accept,f,accept,original_auto_accept,060605
0800557,Fort Morgan High School,CO,FORT MORGAN,060610,Fort Morgan High School,FORT MORGAN,100,100,t,auto_accept,f,accept,original_auto_accept,060610
0801848,Fossil Ridge High School,CO,FORT COLLINS,060606,Fossil Ridge High School,FORT COLLINS,100,100,t,auto_accept,f,accept,original_auto_accept,060606
0800562,Fountain-Fort Carson High School,CO,FOUNTAIN,060615,Fountain-Fort Carson High School,FOUNTAIN,100,100,t,auto_accept,f,accept,original_auto_accept,060615
0800568,Fowler High School,CO,FOWLER,060620,Fowler High School,FOWLER,100,100,t,auto_accept,f,accept,original_auto_accept,060620
0800902,Frederick Senior High School,CO,FREDERICK,060625,Frederick Middle-Senior Hs,FREDERICK,100,88.88888888888889,t,auto_accept,f,accept,original_auto_accept,060625
0800609,Fruita Monument High School,CO,FRUITA,060630,Fruita Monument High School,FRUITA,100,100,t,auto_accept,f,accept,original_auto_accept,060630
0800063,Gateway High School,CO,AURORA,060641,Gateway School,GATEWAY,100,84.84848484848484,f,review,t,reject,rule_diff_city_no_subset,
0800352,George Washington High School,CO,DENVER,060413,George Washington High School,DENVER,100,100,t,auto_accept,f,accept,original_auto_accept,060413
0806345,Gilliam Youth Services Center,CO,DENVER,060235,Center High School,CENTER,51.06382978723404,51.06382978723405,f,reject,f,reject,original_reject,
0801298,Gilpin County Undivided High School,CO,BLACK HAWK,060104,Gilpin County High School,BLACK HAWK,100,83.33333333333334,t,auto_accept,f,accept,original_auto_accept,060104
0806626,Girls Athletic Leadership School High School,CO,DENVER,060513,girls athletic leadership sch,DENVER,92.5925925925926,79.45205479452055,t,review,t,accept,rule_symmetric_tokens_same_city,060513
0800588,Glenwood Springs High School,CO,GLENWOOD SPRINGS,060665,Glenwood Springs High School,GLENWOOD SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060665
0801860,Global Leadership Academy,CO,DENVER,060449,Leadership Academy,DENVER,100,83.72093023255813,t,auto_accept,f,accept,original_auto_accept,060449
0806393,GOAL Academy,CO,PUEBLO,060226,goal academy,PUEBLO,100,100,t,auto_accept,f,accept,original_auto_accept,060226
0800733,Golden High School,CO,GOLDEN,060670,Golden Senior High School,GOLDEN,100,83.72093023255813,t,auto_accept,f,accept,original_auto_accept,060670
0800593,Granada Undivided High School,CO,GRANADA,060680,Granada Undivided High School,GRANADA,100,100,t,auto_accept,f,accept,original_auto_accept,060680
0800612,Grand Junction High School,CO,GRAND JUNCTION,060695,Grand Junction High School,GRAND JUNCTION,100,100,t,auto_accept,f,accept,original_auto_accept,060695
0801953,Grand Mesa Choice Academy,CO,DELTA,060503,prep academy,DENVER,73.6842105263158,54.054054054054056,f,reject,f,reject,original_reject,
0801434,Grand Mesa High School,CO,COLLBRAN,060263,Grand Mesa High School,COLLBRAN,100,100,t,auto_accept,f,accept,original_auto_accept,060263
0806702,Grand Mesa Youth Services Center,CO,GRAND JUNCTION,060263,Grand Mesa High School,COLLBRAN,62.5,51.85185185185186,f,reject,f,reject,original_reject,
0806346,Grand Mesa Youth Services Center,CO,GRAND JUNCTION,060263,Grand Mesa High School,COLLBRAN,62.5,51.85185185185186,f,reject,f,reject,original_reject,
0800631,Grand Valley High School,CO,PARACHUTE,061180,Valley High School,GILCREST,100,85.71428571428572,f,auto_accept,f,accept,original_auto_accept,061180
0801625,Grandview High School,CO,AURORA,060081,Grandview High School,AURORA,100,100,t,auto_accept,f,accept,original_auto_accept,060081
0800641,Greeley Central High School,CO,GREELEY,060690,Central High School,GRAND JUNCTION,100,82.6086956521739,f,review,t,reject,rule_diff_city_no_subset,
0800640,Greeley West High School,CO,GREELEY,060460,West High School,DENVER,100,80,f,review,t,reject,rule_diff_city_no_subset,
0800736,Green Mountain High School,CO,LAKEWOOD,060883,Green Mountain High School,LAKEWOOD,100,100,t,auto_accept,f,accept,original_auto_accept,060883
0800656,Gunnison High School,CO,GUNNISON,060720,Gunnison High School,GUNNISON,100,100,t,auto_accept,f,accept,original_auto_accept,060720
0800661,Hanover Junior-Senior High School,CO,COLORADO SPRINGS,060280,Hanover Junior-Senior High School,COLORADO SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060280
0800941,Harold Ferguson High School,CO,LOVELAND,060946,Harold Ferguson High School,LOVELAND,100,100,t,auto_accept,f,accept,original_auto_accept,060946
0800667,Harrison High School,CO,COLORADO SPRINGS,060285,Harrison High School,COLORADO SPRINGS,100,100,t,auto_accept,f,accept,original_auto_accept,060285
0800674,Haxtun Jr/Sr High School,CO,HAXTUN,060735,Haxtun High School,HAXTUN,100,85.71428571428572,t,auto_accept,f,accept,original_auto_accept,060735
0801348,Hayden High School,CO,HAYDEN,060740,Hayden High School,HAYDEN,100,100,t,auto_accept,f,accept,original_auto_accept,060740
0800881,Heritage High School,CO,LITTLETON,060929,Heritage High School,LITTLETON,100,100,t,auto_accept,f,accept,original_auto_accept,060929
0801877,Hidden Lake Secondary,CO,WESTMINSTER,060151,Standley Lake High School,WESTMINSTER,60.869565217391305,60.86956521739131,t,reject,f,reject,original_reject,
0800050,Highland High School,CO,AULT,060065,Highland High School,AULT,100,100,t,auto_accept,f,accept,original_auto_accept,060065
0801437,Highlands Ranch High School,CO,HIGHLANDS RANCH,060742,Highlands Ranch High School,HIGHLANDS RANCH,100,100,t,auto_accept,f,accept,original_auto_accept,060742
0800064,Hinkley High School,CO,AURORA,060073,William C Hinkley High School,AURORA,100,79.16666666666666,t,review,t,accept,rule_same_city_superset,060073
0806610,Holyoke Alternative School,CO,HOLYOKE,060760,Holyoke High School,HOLYOKE,84.84848484848484,71.11111111111111,t,review,t,reject,llm_claude_fable_5,
0800684,Holyoke Senior High School,CO,HOLYOKE,060760,Holyoke High School,HOLYOKE,100,84.44444444444444,t,auto_accept,f,accept,original_auto_accept,060760
0806391,HOPE ONLINE LEARNING ACADEMY CO-OP,CO,ENGLEWOOD,060503,prep academy,DENVER,73.6842105263158,52.17391304347826,f,reject,f,reject,original_reject,
0801491,Horizon High School,CO,BRIGHTON,060144,Horizon High School,THORNTON,100,100,f,auto_accept,f,accept,original_auto_accept,060144
0806413,Horizons Exploratory Academy,CO,SALIDA,061248,horizons exploratory academy,SALIDA,100,100,t,auto_accept,f,accept,original_auto_accept,061248
0801742,Idalia Junior-Senior High School,CO,IDALIA,060790,Idalia High School,IDALIA,100,72,t,review,t,accept,rule_same_city_superset,060790
0800689,Ignacio High School,CO,IGNACIO,060795,Ignacio High School,IGNACIO,100,100,t,auto_accept,f,accept,original_auto_accept,060795
